NAME,DESCRIPTION,FABRIC,IMAGE,SIZE,PRICE,PRODUCT_URL
The Tie Hub Maroon & Blue Checked Broad Tie,"The Tie Hub Maroon & Blue Checked Broad Tie,  The Tie Hub, Ties, Ties, Accessories, Accessories for Men, Buy The Tie Hub Maroon & Blue Checked Broad Tie Online in India, Buy Ties at best price",Silk,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7084779/2018/8/3/e70fa2df-834e-49ab-b222-2479d659dd431533274716805-Anthem-Plaid-Maroon-And-Blue-Silk-Necktie-6211533274716374-1.jpg",Length : 150 cm,1375,https://www.myntra.com/ties/the-tie-hub/the-tie-hub-maroon--blue-checked-broad-tie/7084779/buy
WildHorn Men Accessory Gift Set,"WildHorn Men Accessory Gift Set,  WildHorn, Accessory Gift Set, Accessories, Accessories, Accessories for Men, Buy WildHorn Men Accessory Gift Set Online in India, Buy Accessory Gift Set at best price",Wallet: genuine leatherÂ ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1410356/2016/6/25/11466848441800-WildHorn-Men-Accessory-Gift-Set-6401466848441631-1.jpg",Wallet,999,https://www.myntra.com/accessory-gift-set/wildhorn/wildhorn-men-accessory-gift-set/1410356/buy
SPYKAR Men Grey Textured Leather Belt,"SPYKAR Men Grey Textured Leather Belt, SPYKAR, Belts, Belts, Accessories, Accessories for Men, Buy SPYKAR Men Grey Textured Leather Belt Online in India, Buy Belts at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6614346/2018/6/8/e2b66db0-2a49-4695-8896-c85d206f47ad1528435312812-SPYKAR-Men-Belts-4571528435311940-1.jpg",Width: 3.8 cm,699,https://www.myntra.com/belts/spykar/spykar-men-grey-textured-leather-belt/6614346/buy
BuckleUp Men Black Accessory Gift Set,"BuckleUp Men Black Accessory Gift Set,  BuckleUp, Accessory Gift Set, Accessories, Accessories, Accessories for Men, Buy BuckleUp Men Black Accessory Gift Set Online in India, Buy Accessory Gift Set at best price",Belt: leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7275236/2018/9/4/7bd8b4e7-0772-4c75-94ab-a63783f31a861536057582166-BuckleUp-Men-Black-Accessory-Gift-Set-3861536057581930-1.jpg",Wallet:,1199,https://www.myntra.com/accessory-gift-set/buckleup/buckleup-men-black-accessory-gift-set/7275236/buy
Alvaro Castagnino Men Accessory Gift Set,"Alvaro Castagnino Men Accessory Gift Set,  Alvaro Castagnino, Accessory Gift Set, Accessories, Accessories, Accessories for Men, Buy Alvaro Castagnino Men Accessory Gift Set Online in India, Buy Accessory Gift Set at best price",Necktie - Microfiber,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7223397/2018/9/19/3b1d2845-e205-4098-a63a-13374f5905511537346934293-Alvaro-Castagnino-Men-Accessory-Gift-Set-2411537346934057-1.jpg",Size:Necktie-145 cms,2799,https://www.myntra.com/accessory-gift-set/alvaro-castagnino/alvaro-castagnino-men-accessory-gift-set/7223397/buy
Raymond Men Brown & Beige Colourblocked Two Fold Leather Wallet,"Raymond Men Brown & Beige Colourblocked Two Fold Leather Wallet,  Raymond, Wallets, Wallets, Accessories, Accessories for Men, Buy Raymond Men Brown & Beige Colourblocked Two Fold Leather Wallet Online in India, Buy Wallets at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7864785/2018/12/12/3d659833-5652-4e61-9afe-912d1fd4e3d71544612383493-Raymond-Men-Wallets-6341544612382616-1.jpg",Height:9.5 cm,1699,https://www.myntra.com/wallets/raymond/raymond-men-brown--beige-colourblocked-two-fold-leather-wallet/7864785/buy
Peseta Men Black Textured Two Fold Wallet,"Peseta Men Black Textured Two Fold Wallet,  Peseta, Wallets, Wallets, Accessories, Accessories for Men, Buy Peseta Men Black Textured Two Fold Wallet Online in India, Buy Wallets at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6603466/2018/6/1/c01467a0-7624-444d-a835-619bf1b2d4681527835228853-na-6621527835227812-1.jpg",Height: 9.5 cm,369,https://www.myntra.com/wallets/peseta/peseta-men-black-textured-two-fold-wallet/6603466/buy
Tommy Hilfiger Men Charcoal Grey Two Fold Leather Wallet,"Tommy Hilfiger Men Charcoal Grey Two Fold Leather Wallet,  Tommy Hilfiger, Wallets, Wallets, Accessories, Accessories for Men, Buy Tommy Hilfiger Men Charcoal Grey Two Fold Leather Wallet Online in India, Buy Wallets at best price",Leather ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2241287/2017/12/9/11512805525880-EASTFORK-1671512805525899-1.jpg",Height: 9.5 cm,1589,https://www.myntra.com/wallets/tommy-hilfiger/tommy-hilfiger-men-charcoal-grey-two-fold-leather-wallet/2241287/buy
Tossido Maroon Tie,"Tossido Maroon Tie,  Tossido, Ties, Ties, Accessories, Accessories for Men, Buy Tossido Maroon Tie Online in India, Buy Ties at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/image/style/properties/767490/Tossido-Maroon-Tie_1_a5492b3ed32c4f6b61245edb0d510ec8.jpg",,389,https://www.myntra.com/ties/tossido/tossido-maroon-tie/767490/buy
INVICTUS Navy & Silver-Toned Cylindrical Cufflinks,"INVICTUS Navy & Silver Toned Cylindrical Cufflinks,  INVICTUS, Cufflinks, Cufflinks, Accessories, Accessories for Men, Buy INVICTUS Navy & Silver Toned Cylindrical Cufflinks Online in India, Buy Cufflinks at best price",Metal,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2115535/2017/11/6/11509955610919-INVICTUS-Navy--Silver-Toned-Cylindrical-Cufflinks-9151509955610850-1.jpg",Width: 2 cm,209,https://www.myntra.com/cufflinks/invictus/invictus-navy--silver-toned-cylindrical-cufflinks/2115535/buy
Alvaro Castagnino Men Black and Grey Checked Muffler,"Alvaro Castagnino Men Black And Grey Checked Muffler,  Alvaro Castagnino, Mufflers, Mufflers, Accessories, Accessories for Men, Buy Alvaro Castagnino Men Black And Grey Checked Muffler Online in India, Buy Mufflers at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7689456/2018/10/25/7a677f3f-3e74-4bfb-b050-7d23c4eaf5731540461691348-Alvaro-Castagnino-Men-Black--Grey-Colourblocked-Muffler-7241540461691224-1.jpg",,549,https://www.myntra.com/mufflers/alvaro-castagnino/alvaro-castagnino-men-black-and-grey-checked-muffler/7689456/buy
Swiss Design Men Green Solid Belt,"Swiss Design Men Green Solid Belt,  Swiss Design, Belts, Belts, Accessories, Accessories for Men, Buy Swiss Design Men Green Solid Belt Online in India, Buy Belts at best price",PU,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6633495/2018/6/6/1a95709a-6017-4c7b-931b-99fe0e8507ab1528270017100-NA-9091528270016972-1.jpg",Width:3.04 CM,299,https://www.myntra.com/belts/swiss-design/swiss-design-men-green-solid-belt/6633495/buy
BuckleUp Men Brown Leather Belt,"BuckleUp Men Brown Leather Belt, BuckleUp, Belts, Belts, Accessories, Accessories for Men, Buy BuckleUp Men Brown Leather Belt Online in India, Buy Belts at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1734747/2017/1/23/11485168784083-BuckleUp-Men-Belts-4331485168784049-1.jpg",,517,https://www.myntra.com/belts/buckleup/buckleup-men-brown-leather-belt/1734747/buy
Pacific Gold Men Black Leather Belt,"Pacific Gold Men Black Leather Belt,  Pacific Gold, Belts, Belts, Accessories, Accessories for Men, Buy Pacific Gold Men Black Leather Belt Online in India, Buy Belts at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/image/style/properties/997932/Pacific-Gold-Men-Belts_1_a2b4d8131e54330c6c49fa1e94ba2137.jpg",Width: 3.5 cm,629,https://www.myntra.com/belts/pacific-gold/pacific-gold-men-black-leather-belt/997932/buy
FabSeasons Unisex Black Solid Baseball Cap,"FabSeasons Unisex Black Solid Baseball Cap,  FabSeasons, Caps, Headwear, Accessories, Accessories for Unisex, Buy FabSeasons Unisex Black Solid Baseball Cap Online in India, Buy Caps at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7579501/2018/10/10/254b35bd-02f3-491c-a962-da31b59dfea11539153368044-FabSeasons-Solid-Unisex-Baseball-Cap-with-Foldable-Ear-Cover-for-Winters-9741539153367962-1.jpg",,699,https://www.myntra.com/caps/fabseasons/fabseasons-unisex-black-solid-baseball-cap/7579501/buy
Swiss Design Men Green Solid Belt,"Swiss Design Men Green Solid Belt,  Swiss Design, Belts, Belts, Accessories, Accessories for Men, Buy Swiss Design Men Green Solid Belt Online in India, Buy Belts at best price",PU,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6633479/2018/6/6/a004781d-6026-4ee5-bc6a-9338bf9a40cd1528269854673-NA-981528269854555-1.jpg",Width:3.04 CM,299,https://www.myntra.com/belts/swiss-design/swiss-design-men-green-solid-belt/6633479/buy
FabSeasons Unisex Camouflage Printed Baseball Cap,"FabSeasons Unisex Camouflage Printed Baseball Cap, FabSeasons, Caps, Headwear, Accessories, Accessories for Unisex, Buy FabSeasons Unisex Camouflage Printed Baseball Cap Online in India, Buy Caps at best price",Cotton,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/5136875/2018/4/17/11523960468185-FabSeasons-Unisex-Green-Printed-Baseball-Cap-6271523960468000-1.jpg",Circumference: 58 cm,314,https://www.myntra.com/caps/fabseasons/fabseasons-unisex-camouflage-printed-baseball-cap/5136875/buy
INVICTUS Navy Woven Design Broad Tie,"INVICTUS Navy Woven Design Broad Tie,  INVICTUS, Ties, Ties, Accessories, Accessories for Men, Buy INVICTUS Navy Woven Design Broad Tie Online in India, Buy Ties at best price",Microfibre,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2113687/2017/11/6/11509961401008-INVICTUS-Navy-Blue-Woven-Design-Broad-Tie-8031509961400753-1.jpg",Length: 148 cm,209,https://www.myntra.com/ties/invictus/invictus-navy-woven-design-broad-tie/2113687/buy
United Colors of Benetton Men Black & Blue Colourblocked Two Fold Wallet,"United Colors Of Benetton Men Black & Blue Colourblocked Two Fold Wallet,  United Colors Of Benetton, Wallets, Wallets, Accessories, Accessories for Men, Buy United Colors Of Benetton Men Black & Blue Colourblocked Two Fold Wallet Online in India, Buy Wallets at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6487902/2018/6/2/a2cb0888-94e5-4c95-9b49-30908d7c00701527925389788-United-Colors-of-Benetton-Men-Wallets-4931527925389678-1.jpg",Height: 9 cm,689,https://www.myntra.com/wallets/united-colors-of-benetton/united-colors-of-benetton-men-black--blue-colourblocked-two-fold-wallet/6487902/buy
INVICTUS Men Orange & Off-White Patterned Tie,"INVICTUS Men Orange & Off White Patterned Tie,  INVICTUS, Ties, Ties, Accessories, Accessories for Men, Buy INVICTUS Men Orange & Off White Patterned Tie Online in India, Buy Ties at best price",Microfibre,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2113788/2017/11/6/11509953437169-INVICTUS-Men-Orange--Off-White-Patterned-Tie-6711509953437025-1.jpg",Length: 156 cm,209,https://www.myntra.com/ties/invictus/invictus-men-orange--off-white-patterned-tie/2113788/buy
Kara Men Black & Brown Reversible Leather Belt,"Kara Men Black & Brown Reversible Leather Belt,  Kara, Belts, Belts, Accessories, Accessories for Men, Buy Kara Men Black & Brown Reversible Leather Belt Online in India, Buy Belts at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1120929/2015/12/15/11450167477282-Kara-Men-Belts-4941450167477139-1.jpg",,779,https://www.myntra.com/belts/kara/kara-men-black--brown-reversible-leather-belt/1120929/buy
Tommy Hilfiger Men Black Solid Leather Belt,"Tommy Hilfiger Men Black Solid Leather Belt,  Tommy Hilfiger, Belts, Belts, Accessories, Accessories for Men, Buy Tommy Hilfiger Men Black Solid Leather Belt Online in India, Buy Belts at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7852963/2019/2/11/b649b1c2-6129-4998-a791-f929bb1c43851549869080483-Tommy-Hilfiger-Men-Belts-2321549869079669-1.jpg",Width: 3.5 cm,1631,https://www.myntra.com/belts/tommy-hilfiger/tommy-hilfiger-men-black-solid-leather-belt/7852963/buy
BuckleUp Men Black Leather Belt,"BuckleUp Men Black Leather Belt, BuckleUp, Belts, Belts, Accessories, Accessories for Men, Buy BuckleUp Men Black Leather Belt Online in India, Buy Belts at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1734732/2017/1/24/11485241515575-BuckleUp-Men-Belts-5951485241515510-1.jpg",,517,https://www.myntra.com/belts/buckleup/buckleup-men-black-leather-belt/1734732/buy
Pacific Gold Men Black & Tan Reversible Solid Belt,"Pacific Gold Men Black & Tan Reversible Solid Belt,  Pacific Gold, Belts, Belts, Accessories, Accessories for Men, Buy Pacific Gold Men Black & Tan Reversible Solid Belt Online in India, Buy Belts at best price",PU ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6168011/2018/5/18/1446063e-1086-4f23-8371-649aa6bf1add1526646206898-Pacific-Gold-Men-Black--Tan-Solid-Belt-5621526646206715-1.jpg",Width: 3.5 cm,629,https://www.myntra.com/belts/pacific-gold/pacific-gold-men-black--tan-reversible-solid-belt/6168011/buy
Peter England Men Navy Blue & Brown Textured Two Fold Wallet,"Peter England Men Navy Blue & Brown Textured Two Fold Wallet,  Peter England, Wallets, Wallets, Accessories, Accessories for Men, Buy Peter England Men Navy Blue & Brown Textured Two Fold Wallet Online in India, Buy Wallets at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6631878/2018/8/25/7faa70b8-6e94-43f6-8596-93a676f03d7e1535186756525-Peter-England-Men-Navy-Blue--Brown-Textured-Two-Fold-Genuine-1.jpg",Height:,755,https://www.myntra.com/wallets/peter-england/peter-england-men-navy-blue--brown-textured-two-fold-wallet/6631878/buy
Alvaro Castagnino Black & Brown Square Textured Cufflinks,"Alvaro Castagnino Black & Brown Square Textured Cufflinks,  Alvaro Castagnino, Cufflinks, Cufflinks, Accessories, Accessories for Men, Buy Alvaro Castagnino Black & Brown Square Textured Cufflinks Online in India, Buy Cufflinks at best price",Metal,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7795169/2018/11/16/8169e53a-dc66-4121-947b-ea7c56d9fa6c1542364119115-Alvaro-Castagnino-Black-Square-Cufflinks-4351542364119022-1.jpg",Length:Â 25 mm,524,https://www.myntra.com/cufflinks/alvaro-castagnino/alvaro-castagnino-black--brown-square-textured-cufflinks/7795169/buy
Swiss Design Men Yellow Solid Belt,"Swiss Design Men Yellow Solid Belt,  Swiss Design, Belts, Belts, Accessories, Accessories for Men, Buy Swiss Design Men Yellow Solid Belt Online in India, Buy Belts at best price",PU,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6633480/2018/6/6/abff1d48-417f-424e-9bd8-c1ea0530e0d41528269863088-NA-9161528269862950-1.jpg",Width:3.04 CM,299,https://www.myntra.com/belts/swiss-design/swiss-design-men-yellow-solid-belt/6633480/buy
BuckleUp Men Black Solid Leather Belt,"BuckleUp Men Black Solid Leather Belt, BuckleUp, Belts, Belts, Accessories, Accessories for Men, Buy BuckleUp Men Black Solid Leather Belt Online in India, Buy Belts at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7372679/2018/9/14/badc27c3-9b33-4520-8f28-6cb6d46348101536913473396-BuckleUp-Men-Black-Solid-Belt-8961536913473215-1.jpg",Width:Â 3.5 cm,517,https://www.myntra.com/belts/buckleup/buckleup-men-black-solid-leather-belt/7372679/buy
Blacksmith Peach-Coloured Solid Skinny Tie,"Blacksmith Peach Coloured Solid Skinny Tie,  Blacksmith, Ties, Ties, Accessories, Accessories for Men, Buy Blacksmith Peach Coloured Solid Skinny Tie Online in India, Buy Ties at best price",Satin ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2974146/2018/3/7/11520414959631-Blacksmith-Slim-Peach-Pink-Tie-for-Men-1841520414959491-1.jpg",Width: 2 inches,246,https://www.myntra.com/ties/blacksmith/blacksmith-peach-coloured-solid-skinny-tie/2974146/buy
Swiss Design Men Brown Solid Belt,"Swiss Design Men Brown Solid Belt,  Swiss Design, Belts, Belts, Accessories, Accessories for Men, Buy Swiss Design Men Brown Solid Belt Online in India, Buy Belts at best price",PU,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/productimage/2018/11/25/7357f7b7-4edc-4ddb-9b63-68709844c5751543086721268-1.jpg",Width: 3 cm,419,https://www.myntra.com/belts/swiss-design/swiss-design-men-brown-solid-belt/7933365/buy
Alvaro Castagnino Gold-Toned Checked Broad Tie,"Alvaro Castagnino Gold Toned Checked Broad Tie,  Alvaro Castagnino, Ties, Ties, Accessories, Accessories for Men, Buy Alvaro Castagnino Gold Toned Checked Broad Tie Online in India, Buy Ties at best price",Microfiber,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7819139/2018/11/21/0bdcfb5b-221e-46d1-a446-805cdca3a48c1542784212263-Alvaro-Castagnino-Golden-Colored-Necktie-for-Men-7221542784211953-1.jpg",Length: 1.45 m,519,https://www.myntra.com/ties/alvaro-castagnino/alvaro-castagnino-gold-toned-checked-broad-tie/7819139/buy
Pacific Gold Men Black & Tan Solid Reversible Belt,"Pacific Gold Men Black & Tan Solid Reversible Belt,  Pacific Gold, Belts, Belts, Accessories, Accessories for Men, Buy Pacific Gold Men Black & Tan Solid Reversible Belt Online in India, Buy Belts at best price",PU ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6167061/2018/5/18/96df0991-4d90-48fd-b176-78948a199fdf1526647493237-Pacific-Gold-Men-Black--Tan-Solid-Belt-931526647493097-1.jpg",Width: 3.5 cm,629,https://www.myntra.com/belts/pacific-gold/pacific-gold-men-black--tan-solid-reversible-belt/6167061/buy
Peora Silver-Toned Round Cufflinks,"Peora Silver Toned Round Cufflinks,  Peora, Cufflinks, Cufflinks, Accessories, Accessories for Men, Buy Peora Silver Toned Round Cufflinks Online in India, Buy Cufflinks at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6555240/2019/1/29/5761ed0e-c6cc-4d23-9228-8cb9e120c7861548745830190-Peora-Men-Cufflinks-8991548745829845-1.jpg",DIMENSIONS: Cufflink Height 2.5 Cm & Width 18 mm,598,https://www.myntra.com/cufflinks/peora/peora-silver-toned-round-cufflinks/6555240/buy
CHISEL Men Black & Brown Solid Belt,"CHISEL Men Black & Brown Solid Belt,  CHISEL, Belts, Belts, Accessories, Accessories for Men, Buy CHISEL Men Black & Brown Solid Belt Online in India, Buy Belts at best price",Synthetic Leather ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6155857/2018/5/18/efde8a4f-80a0-4ca5-894c-b152ed25cfe21526643715920-CHISEL-Men-Black--Brown-Solid-Belt-3271526643715794-1.jpg",Width: 35 mm,419,https://www.myntra.com/belts/chisel/chisel-men-black--brown-solid-belt/6155857/buy
BuckleUp Men Black & Brown Solid Leather Reversible Belt,"BuckleUp Men Black & Brown Solid Leather Reversible Belt,  BuckleUp, Belts, Belts, Accessories, Accessories for Men, Buy BuckleUp Men Black & Brown Solid Leather Reversible Belt Online in India, Buy Belts at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7464920/2018/9/24/f8c4627c-8d0f-49b9-91b5-2d3df7af389d1537787239074-NA-8581537787238803-1.jpg",Width: 4 cm,699,https://www.myntra.com/belts/buckleup/buckleup-men-black--brown-solid-leather-reversible-belt/7464920/buy
